frontier_id,symbol,de,source,license,review
128672122,SothisCrystallineGold,Sothis-Kristallingold,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672123,WreckageComponents,Bergungsfähige Wrackteile,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Keep established descriptive salvage name.
128672124,EncriptedDataStorage,Verschlüsselter Datenträger,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672125,OccupiedCryoPod,Besetzte Rettungskapsel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
128672126,PersonalEffects,Persönliches,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
128672127,ComercialSamples,Werbeproben,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672128,TacticalData,Aufklärungsdaten,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672129,AssaultPlans,Angriffspläne,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672130,EncryptedCorrespondence,Verschlüsselte Korrespondenz,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672131,DiplomaticBag,Diplomatentasche,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672132,ScientificResearch,Wissenschaftliche Forschung,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672133,ScientificSamples,Wissenschaftliche Proben,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672134,PoliticalPrisoner,Politischer Gefangener,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Avoid grammatically inconsistent alternative.
128672135,Hostage,Geisel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Keep singular label.
128672136,LargeExplorationDataCash,Großer Erkundungsdatenspeicher,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672137,SmallExplorationDataCash,Kleiner Erkundungsdatenspeicher,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672159,AntiqueJewellery,Antiker Schmuck,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672160,PreciousGems,Edelsteine,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672161,EarthRelics,Erdrelikte,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672162,GeneBank,Gen-Datenbank,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672163,TimeCapsule,Zeitkapsel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672294,Cryolite,Kriolyth,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672295,Goslarite,Goslarit,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672297,Pyrophyllite,Pyrophyllit,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672298,Lanthanum,Lanthan,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672299,Thallium,Thallium,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672300,Bismuth,Bismut,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672302,CeramicComposites,Keramik-Verbundwerkstoffe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672303,SyntheticReagents,Synthetische Reagenzstoffe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672304,NerveAgents,Nervengas,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
128672305,SurfaceStabilisers,Oberflächenstabilisierer,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672306,BootlegLiquor,Schmuggelschnaps,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
128672307,GeologicalEquipment,Geologie-Ausrüstung,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672308,ThermalCoolingUnits,Thermal-Kühleinheiten,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672309,BuildingFabricators,Baufabrikatoren,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672310,MuTomImager,Myon-Bildgeber,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672311,StructuralRegulators,Strukturregulatoren,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672312,Landmines,Landminen,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
128672313,SkimerComponents,OF-Drohnen-Komponenten,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672314,EvacuationShelter,Evakuierungsschutz,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672315,GeologicalSamples,Geologische Proben,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672316,MasterChefs,Master Chefs,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672431,PersonalGifts,Festliche Geschenke,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672432,CrystallineSpheres,Kristallkugeln,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672701,MetaAlloys,Meta-Legierungen,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672810,UnstableDataCore,Instabiler Datenkern,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128672811,DamagedEscapePod,Beschädigte Rettungskapsel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
128672812,OnionHeadA,Onionhead (Alpha),https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
128673069,OnionHeadB,Onionhead (Beta),https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673855,InsulatingMembrane,Isoliermembran,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673856,CMMComposite,CMM-Komposit,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673857,CoolingHoses,Mikroflecht-Kühlschläuche,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673858,NeofabricInsulation,Neogewebe-Isolierung,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673859,ArticulationMotors,Gelenkmotoren,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673860,HNShockMount,HN-Dämpferaufhängung,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673861,EmergencyPowerCells,Notfall-Energiezellen,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673862,PowerConverter,Energiekonverter,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673863,PowerGridAssembly,Energienetz-Gruppe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673864,PowerTransferConduits,Energietransferbus,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673865,RadiationBaffle,Strahlungsabweiser,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673866,ExhaustManifold,Krümmer,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673867,ReinforcedMountingPlate,Verstärkte Trägerplatte,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673868,HeatsinkInterlink,Kühlkörperverbinder,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673869,MagneticEmitterCoil,Magnetische Emitterspule,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673870,ModularTerminals,Modulterminals,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673871,Nanobreakers,Nanozertrümmerer,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673872,TelemetrySuite,Telemetrie-Paket,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673873,MicroControllers,Mikrocontroller,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673874,IonDistributor,Ionenverteiler,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673875,DiagnosticSensor,Hardware-Diagnostiksensor,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128673876,UnknownArtifact2,Thargoidensonde,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128682044,ConductiveFabrics,Leitfähige Stoffe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128682045,MilitaryGradeFabrics,Militärische Stoffe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128682046,AdvancedMedicines,Fortschrittliche Medikamente,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128682047,MedicalDiagnosticEquipment,Medizinische Diagnostikausrüstung,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128682048,SurvivalEquipment,Überlebensausrüstung,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128682049,DataCore,Datenkern,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128682050,GalacticTravelGuide,Galaktischer Reiseführer,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128682051,MysteriousIdol,Mysteriöses Idol,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128682052,ProhibitedResearchMaterials,Verbotene Forschungsmaterialien,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
128682053,AntimatterContainmentUnit,Antimaterie-Transporteinheit,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
128682054,SpacePioneerRelics,Weltraumpionier-Relikte,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128682055,FossilRemnants,Fossile Überreste,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128727921,AnimalEffigies,Crom Silver Fesh,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
128732183,AncientRelic,Guardian-Relikt,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128732184,AncientOrb,Guardiankugel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128732185,AncientCasket,Guardianschatulle,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128732186,AncientTablet,Guardiantafel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128732187,AncientUrn,Guardian-Urne,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128732188,AncientTotem,Guardian-Totem,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128732551,ShansCharisOrchid,Shans Charis-Orchidee,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128737287,UnknownResin,Thargoidenharz,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128737288,UnknownBiologicalMatter,Biologische Materie der Thargoiden,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128737289,UnknownTechnologySamples,Technologieproben der Thargoiden,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128740752,UnknownArtifact3,Thargoidenlink,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128748428,BuckyballBeerMats,Buckyball-Bierdeckel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128793113,HarmaSilverSeaRum,Harma Silberseerum,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128793114,PlatinumAloy,Platinlegierung,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128793127,ThargoidHeart,Thargoidenherz,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128793128,ThargoidTissueSampleType1,Gewebeprobe von Thargoidenschiffstyp Cyclops,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128793129,ThargoidTissueSampleType2,Gewebeprobe von Thargoidenschiffstyp Basilisk,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128793130,ThargoidTissueSampleType3,Gewebeprobe von Thargoidenschiffstyp Medusa,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128824468,ThargoidScoutTissueSample,Gewebeprobe von Thargoiden-Späher,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128888499,AncientKey,Uralter Schlüssel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128902652,ThargoidTissueSampleType4,Thargoidenhydra-Gewebeprobe,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
128913661,Nanomedicines,Nanomedizin,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
128922517,M_TissueSample_Fluid,Molluskenflüssigkeit,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
